"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0,0,0,0,0,0,0,0,0
"2",0.938512075281119,0.0614879247188806,0,0,0,0,0,0,0,0
"3",0.14649542442719,0.18827573367092,0.665228841901889,0,0,0,0,0,0,0
"4",0.17917156647949,0.236428147771181,0.187197208854166,0.397203076895163,0,0,0,0,0,0
"5",0.144664809444403,0.271980628190833,0.155034502907528,0.111146145393215,0.317173914064021,0,0,0,0,0
"6",0.293514000829469,0.50772315327871,0.0161437392858906,0.0609992923290508,0.0688917031006185,0.0527281111762608,0,0,0,0
"7",0.0890658620074085,0.103366813678601,0.0744934508551257,0.0925466527180827,0.120483366948121,0.313481046223946,0.206562807568716,0,0,0
"8",0.0990401870883517,0.0827085186786869,0.198694208959215,0.0389190230089701,0.172338378609392,0.204130579716923,0.0518091792712801,0.152359924667181,0,0
"9",0.0402122911588459,0.0928515146396215,0.0331161955034526,0.0457645058850507,0.0664923618779428,0.157876750700733,0.0634363508360513,0.044260455931046,0.455989573467256,0
"10",0.0328285412703171,0.137164166013085,0.0347936595745503,0.0316441437530351,0.0566943504764597,0.227410628779623,0.136013187597323,0.0205922723038441,0.0359357844183341,0.286923265813429
"11",0.0122670661688277,0.602815846072379,0.0145331066758744,0.0303396857640895,0.0584738494867843,0.11262615603314,0.0326924248625688,0.0099036199658362,0.118599209935717,0.00174903503478339
"12",0.00598187072338752,0.0176043068387121,0.00733483530357795,0.00426731236381799,0.00986765715016992,0.123198577221207,0.614425591300958,0.0035062097582784,0.00239841574756875,0.211415223592322
"13",0.0636537071655933,0.14388735941492,0.0665554180554015,0.0794140012537068,0.0827528695629324,0.31629642745877,0.0804430318932194,0.100430246678273,0.0416048778115325,0.0204620607056508
"14",0.0645137817530143,0.157843505093777,0.052614451020557,0.0714980096614632,0.113229134184129,0.32340994389804,0.11124411363585,0.0592574381256156,0.0224544473170736,0.0214351753104801
"15",0.00947176777403655,0.0378337048636999,0.0416214849136517,0.0196124202979034,0.0813550429419167,0.782674904181415,0.00773651550762693,0.0106832677933821,0.00112652003418264,0.000884371692185592
