"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",-0.199953918901019,-0.886966653681703,-0.800021257173442,0.227126337173611,-1.02166624436468,0.706065631345568,-0.622287454475711,0.401059412314735,0.196294184205475,-0.270357478613857
"2",2.33029086076834,-0.35290636269826,-0.788563510478851,0.300274558082158,-0.751663931599563,0.808514237188815,0.460565130022314,0.777535594704989,0.641867678504291,-0.192941027515722
"3",-0.20316825872007,-0.0491129666324078,-0.961316186337585,1.08752184634362,-0.760186934990108,1.18797290713918,0.726318668745641,0.202925962896742,-0.235447511222711,0.0122305611120371
"4",-0.201338538700519,0.211756035245263,-0.567514384656479,-0.846771253099157,-2.31965888246928,-0.93090360529952,-0.234178083521198,1.2359587626789,-0.793451800785061,0.189211194153159
"5",-0.446710663441535,0.229930116644062,-0.308499733191957,-0.562477726282419,-0.837602655489442,0.585983213753503,-0.327923603398434,0.511791662388673,0.47759968349286,-0.115176009202076
"6",0.162903728531532,0.604733147445355,0.839683726986956,-0.371943662322722,-0.329718131418355,1.22842439518358,0.662272570562476,0.812928018202011,1.95092983315148,0.160971902887588
"7",-0.223362680828638,0.00606360556521442,1.26921606386885,0.0575432074651312,-1.44612666878984,0.788249923148846,0.325390167449574,0.310323626032841,1.3255682959902,-0.722365669318129
"8",2.54608900525261,-0.250705532434933,0.508909847189132,-0.405395616635172,-1.48491009557754,0.543406178889262,0.0748647014357688,0.0982883650903523,0.693529525511397,-0.194087821736247
"9",0.19267158704931,0.786013857156188,-0.146544274767898,-0.631802466361658,-1.6323866211139,0.274432122557683,-0.276997633616802,1.38093323779871,-0.460095192947957,-0.0572086430755067
"10",0.0876513913541322,0.143607402371572,-0.718938581836755,1.24395994725776,-1.29189414904384,0.949081773089464,-0.0317747666523072,-0.355664965660682,0.0414913647179239,-0.235665462086668
"11",-0.67009064666231,-0.47045076828201,-0.836649831344512,-0.128629958651942,0.151366019953178,1.47196598018548,0.176723256788205,-1.13209179076569,0.175196657051454,-0.193965135008755
"12",-0.690720404662078,-0.0874633151574459,-1.08443230773629,0.110711206867182,-0.877310281617798,0.218307848739584,-1.38006234007679,0.0841859784667206,0.156903904170082,-0.109800149596227
"13",-0.181470911769112,-0.223997249330931,1.19169257511767,0.40905012162378,0.194861345140083,0.8022954278124,-2.38127103095765,-0.571184469954892,0.69774450412742,-0.664184235506708
"14",-1.4108948884134,0.300191685253378,-1.12766398602865,1.02888416926577,1.81394873932718,0.572138013628532,-1.72177569548543,1.53426550580641,0.197351859075136,-0.995976514431091
"15",-0.993774373856211,0.722907441659279,-0.552303630030714,-0.830959695206142,-1.10639123947872,0.0345109278310064,-0.763059244514487,0.102418981016654,0.243350279191714,1.78002392735831
"16",-0.566711449779408,0.129978516211154,0.100545444185741,-0.900944957339325,-1.17815498955001,-0.567777717934243,-0.612838990651118,-0.0177551192657167,0.132446641098809,0.273973171097979
"17",0.0182801996233039,0.221549087794028,-0.584510399889919,-0.419189044716669,-0.396510433247742,0.472166627342733,-2.17771422701954,0.774910459937914,0.473964446176945,2.30204785356198
"18",-0.24163671729811,1.04427141330163,-1.02739961203923,0.621048183903251,0.709455731240868,1.22883931622978,0.249172859985392,-0.442092284048335,-0.457011926648451,0.5619279434084
"19",0.311882894581261,0.230803866242137,-0.0392329172756177,1.81939384512978,0.330052075683068,1.79732283278646,1.20661970846895,-0.672194191095521,0.555990010671094,0.494845896139289
"20",0.519372897336305,0.114648438624678,-0.832727015443954,0.087158898983074,0.26242703804635,0.228922295870089,-2.3448397913101,-0.0430450099695813,-0.158336326968555,-1.93618777068248
"21",0.209811472795058,0.610971103858746,-1.29034856449026,-0.623966840258572,-0.693078169601826,0.574653920620055,-1.34912768157645,-0.725702649174352,-0.492213850550979,2.59275343305676
"22",-0.140316847408199,0.067659867836443,-1.15527381476799,-1.34011880044146,-0.27899735523468,0.739885484611404,-1.32932042307054,0.637004490011081,-0.706921213971727,0.383948356176049
"23",-0.110137947556773,-0.544329026818192,-0.555172095664891,-3.00745347706966,-0.0767138914272222,1.50715822503582,-0.893309971945786,0.238308969102312,0.226997792207279,0.2894083404569
"24",-0.821394586680986,-0.557866455478025,0.963884588379683,-1.23190307987027,-0.495995812702436,-0.692079780691578,-0.502221964340677,-0.745240851021228,-0.810836616466558,-0.632304129424199
"25",-0.299507973522765,-0.819030013712827,-0.724810744165735,0.287544591319893,-0.690422713460457,0.851413948988696,-1.27024107201735,-0.856194758678643,-0.968754346349248,0.960872842800619
"26",-0.69306652857852,-0.272719984042321,-1.09352305424347,0.316110549562524,-0.183160256496539,1.36876029769667,0.516970802499533,-0.837180950389402,-1.01516531787416,0.387075482930029
"27",0.287030789535849,0.864361437114285,-0.660647755849319,0.625402981109929,-0.34726231724529,0.555654283408261,-1.33018327818518,1.39290069021524,0.661489605362032,-0.446823675267206
"28",-0.129127722633467,-0.187624321508353,1.17129670956544,0.381341546203923,-1.32166077019675,0.285949522169134,-1.31956762539918,-0.130333317605834,-1.03434182658844,-0.355813759432993
"29",0.156769782606955,-0.255542396799847,1.10462030825721,0.344378145716646,-1.46515615067837,-1.44711847660132,0.249182088628069,-0.794784459386179,0.341301541004385,-0.106349827515164
"30",-0.247757574540386,-0.45815811049114,-1.13357548654171,0.136693131828956,-0.0344082164934174,-1.41468081438605,0.300415406449907,-0.823696331488055,0.0927126536818826,-0.299485078751458
"31",0.187634026195172,-1.54394171691453,-0.908957929902103,0.267794168501908,0.559680297893338,0.0764599772908594,1.09205379054149,0.126457044127035,0.49588296346188,-0.29342883493614
"32",-1.07003953437028,-0.726308882750687,0.778778459192998,1.10952052884964,-0.943420716282844,-0.325345830111178,-0.418274707590862,0.746766987912506,-0.145026669055822,-0.517637141630574
"33",0.113008841663778,-0.56493092724644,-0.9537560939141,0.696403035712659,0.852150817547396,-0.512162674949038,-0.0826018704447396,-0.283817899562171,0.290486354132473,-0.51042017442967
"34",0.49422822892622,0.67437516277991,-1.54254481022315,0.313549410197486,-1.25261274184507,0.00422564476288826,0.503336017180565,2.56024316606676,0.116268226367427,-0.0654323979875528
"35",-0.386560875719806,1.45860941222471,-0.0202510620279789,-0.458025089422872,0.0244457206982767,-0.931507397001769,-0.275089545452582,-0.146974064791004,0.151911336865204,-0.134673321650413
"36",-1.65498361666693,0.922674266716256,-0.718683671911228,0.271088727869485,-1.72387369693201,-0.985837251160392,-0.978454455762605,-0.997204305691544,0.0450541640948045,-0.167725913257787
"37",0.803505266119299,2.00904169783697,-0.86257282165949,0.128245710084,-0.384703853181093,0.29651074085341,0.132519793200737,-1.14814647954176,0.0541170588749866,1.66939878526151
"38",-0.471622766904497,0.189020322443384,1.3271056560164,-0.606611593006737,0.28657080295937,1.14831643197555,0.157798904281116,-0.332905223762668,-1.84056009689494,0.413914995231382
"39",-0.326639956211906,-1.03909705154615,-0.126394277302031,-0.851169191581324,1.29181960368043,0.0995843409713476,1.05922520066526,-0.421624040607549,-0.76689563176657,0.0872313198607719
"40",-0.469776940487916,-0.606807772823529,0.836843113446647,-1.2171478840072,0.865322100143557,-0.0577193805872723,0.820948354093702,-0.671606946049411,-0.447012127673594,0.312680902254069
"41",0.340164611972105,1.05882335299863,-0.467612071030493,0.0340459707745815,0.246714584516523,0.909653326100638,-0.822632514277067,-0.752729611219872,0.42307889035525,-0.0612577800339102
"42",0.524239819167549,-0.0105394555462245,1.32214070267243,-0.702988832180378,0.577908427686265,1.15637399496794,0.747647845194306,0.100290109876295,-0.458012420589448,0.562539373159834
"43",0.784664509298232,-0.52093783851891,1.20568290857601,0.193108868242555,-0.182879906941312,-0.149023105456066,-0.142295593247064,-1.82468356096197,-0.453061039116319,0.409163646798733
"44",2.40056799115061,0.388104926770777,1.31450943965998,0.868720311351976,-0.534572298195174,1.05065506242293,0.360990224402241,-0.180741988281355,0.233478544463511,0.37789920506838
"45",1.22552753590498,0.316285933636744,0.852600554719174,-0.770171876452829,0.171424542844326,0.0930312403216701,-0.346627434187443,1.33166568231279,0.0205689769858581,1.59282825554388
"46",0.609449952622758,1.14892062717013,-0.254508635081666,-0.841932127871437,-0.864289336693912,-0.854716116928657,0.407152408236277,0.649644619771645,-0.211983016511641,0.115239696091424
"47",0.138232000210236,0.0756258348692983,1.29383229477458,-1.15901703579951,-0.482365699678495,0.178139582660412,-0.657524058331658,0.305859340085444,-1.15652867868089,0.0917924550864952
"48",-0.611630519839351,-0.387203678354464,0.0847191001365615,-1.55329410192451,0.557689951595448,1.12466398372432,0.24434962854766,0.357842879353992,2.20220437779115,-0.0789864987782671
"49",0.0249784648179794,0.504061026930614,-0.291394217690963,-0.704484540426852,-0.470264196638314,-0.874375127797168,-0.078663077376017,-2.02830502950225,0.349802850990062,-0.0621237092767852
"50",0.725705089723072,0.459740517658826,-0.319676872042237,-0.235166963948681,0.116330297613394,1.51364380147851,0.334445367962966,0.572025052459343,-1.58564112874778,-1.09519824441246
"51",0.78610785147487,0.0391470184644641,-0.78794684834552,-0.12286141037602,0.108806183058872,1.48768423966723,1.47936901463078,1.17183258844337,-0.320558505938022,0.311098947330138
"52",0.0190700074946982,0.733881656673313,-0.580192243815986,-0.712262026231689,-0.962672965381224,-0.202603308685732,-0.748796954645431,1.52865694516454,-0.790469932867666,0.204064972470005
"53",-0.543174602591978,1.79401868441993,-0.101838912709821,-1.14541174578748,1.78501483325775,-0.332040626152442,0.667585530901405,0.0922670341414938,0.49580779514109,0.0589325265740029
"54",0.331392017648941,-0.0761295207999936,-1.05962926249759,1.04661242753852,-0.657219972534971,-0.128048207833688,-2.65515226437139,0.205326143993124,0.523616230916785,0.480454593510245
"55",-0.722488682039629,0.231742985071,1.50541653953808,-1.00924602886046,-0.729258573280472,0.486586782540694,0.607049868213803,-0.42935939457107,0.354671574342607,-0.701336234404991
"56",-0.242541662548766,0.929615702169888,1.1220066298611,-0.170796927315275,-0.355851234240959,0.718312173969746,0.797251596613351,-0.367841072451708,-0.0549170829163586,0.504214076541254
"57",1.54520223422488,2.15116738395966,-0.410174885629294,-0.17455579072701,-0.455781462424588,-0.672934251006308,0.245033933615727,1.74237880797784,0.625709251094688,-0.135725052867128
"58",-1.61885759678059,-0.44947332000506,1.01433711433932,-0.620009548783038,-1.20879124607704,-0.871961580935701,0.15191622041688,-0.318387309491653,1.00470728777483,0.962308842799991
"59",1.74781426847792,1.57003556978665,-0.875356484249932,-0.495283822663874,0.0458616415435411,-0.0264232211235683,0.0592111461782813,2.03549160132029,-0.107419674978404,-0.510006109378924
"60",-0.71862927794312,0.0562337153132409,1.13034788783834,-0.681720178750349,-0.121441383278796,-0.494446479036338,0.223615785149807,-1.07150037941517,-0.484414671958895,0.140975822077466
"61",-0.645940744821794,0.219458257171154,0.166619357191778,0.20248528356665,-0.61295167487665,-0.380593704656195,-0.825819961455776,0.0227489089118374,-0.839777477878619,-0.313202680082611
"62",-0.631490057440222,-1.73617803858994,0.712311074867,-0.259164514716531,-1.09233504283881,-1.05408345381225,-0.533908132416894,-0.333231246152994,0.16476120132264,-0.859961536378347
"63",0.18294606487986,0.396570410974138,1.277914830382,0.12471746715663,-0.514194147270613,0.106275843805211,-2.38242041465387,0.00819491629328878,0.345687179411376,0.268123455111397
"64",0.82011696597939,-0.0516846240655598,-0.483342813447526,-1.00742348913964,-0.103276965584355,-0.592509356064622,0.736512784210283,1.45802575629802,0.494364715245651,1.9239775523467
"65",0.340955321413545,-0.00233991342213694,1.14589792419832,-0.37258302429112,0.0941178367052279,-0.666647210395866,-0.383776469140072,-2.2130277839333,0.427453699159294,-0.287150292752777
"66",0.979111192547452,0.442607982094996,-0.0274727114627811,-0.909173386855848,0.637616258624608,-0.310724270531538,-0.659212434213344,1.53819243776735,-0.671118206075971,-0.241787081203876
"67",-1.10314341583067,0.998334457395416,-1.35812524146594,1.72871542895815,-0.606564801424581,0.992018343550865,-0.701009042241809,-0.14469914204163,0.00108605653344838,0.234201097934238
"68",-0.601249416106063,0.52213585948234,0.578973591090289,-0.845960125115978,-0.262562820067161,-1.57992888368125,-0.52714919287218,-0.967266384993559,-0.409643495375039,-0.207995365608001
"69",-0.233944104108184,-0.183565167586131,1.07993777262973,0.658221181169132,-0.669693506230836,0.657740411006701,-1.65394087146612,0.0394730608091326,-0.168946816942775,0.0876726069246916
"70",-1.31771448764278,-2.54152779821415,0.926393061941093,-0.104479871402615,-0.234284972546013,-1.53533249969014,0.263209390308895,0.272032248576701,0.83739064570596,-0.289171793407396
"71",3.02696382193159,0.499348630554176,-0.745168918890373,0.322262240717175,-0.930314027217309,0.0358934099693297,1.14976222721449,-0.445374502226866,0.283964168025411,0.120329499004355
"72",0.511648823126428,-0.298999761044819,0.888014929380321,-0.461495022364884,0.105319242871257,1.15130965854522,0.399113094446012,-0.0393517201540503,-1.06508217747432,-2.24187089799693
"73",0.839398387790736,-0.066789630617701,-0.554401633889731,0.379286527316868,0.653384252872348,-0.17141705341272,-0.142515021455693,-2.26767514943343,0.460704078473335,0.270930787695
"74",1.48879118321624,-0.0399322508370494,-1.11316829487205,0.0542547376701526,-0.991060934415236,0.418181078767242,0.439964928682822,-0.378162164363009,0.934195808742034,-1.02832542839864
"75",-0.425060811359888,-1.22982437278359,-1.30243997738747,-0.745821621710257,-0.679688775481514,-1.26571529474138,0.72083845203127,-0.11612653661161,0.694174756479353,-0.635743478431814
"76",-0.116817843388045,-0.867304211421996,-0.00827281241196957,0.279168286423763,0.82804380485236,1.44953931719092,-0.025367579641635,-1.25048956881559,2.16865082612659,-0.0563705240884712
"77",-1.64855007736464,-1.2554469080994,-1.09320962831924,-0.74132750449059,0.76503607624388,-0.650056526638816,0.504328078517455,-0.130912308520074,0.890834227531634,-0.488333397798522
"78",0.294700809618321,1.07428726153678,-1.53465326273024,0.0890407226871669,-1.03577038396349,0.587347931026313,-0.311773767615712,-0.355996846764469,-0.389968509307756,2.43594333932329
"79",0.345273417260409,0.0165229100887696,-1.2478222981242,-0.088947927966275,0.467320451882911,-1.01172824071753,0.672343310573977,1.44427129647292,0.566039212216324,0.0631884720173383
"80",0.457111752335412,0.792528984337334,-1.10660607215953,1.16603504762892,-0.779799509206595,0.584639894628992,0.379972122661293,2.32007524602101,0.281899071513021,0.311720642777006
"81",-1.5877452053607,-0.346401830189206,-1.16888763536934,0.912618663956094,-1.21364703456222,-0.368969983185874,-0.540224322512078,-0.182977868873318,0.686267526330645,2.02841064893484
"82",-0.364491054682339,-0.650743641847161,1.07613419327222,-0.10722318480223,-0.47926509443887,0.842069241515731,1.11585056505607,-0.221738158607809,-1.34949762927165,-0.230792854005985
"83",0.113338923008798,-1.42409461934522,-0.384931144699087,0.450474905140354,-0.306368604914347,1.38609015702963,1.34559516169779,-0.0869439342054265,-0.903423144462826,0.385053340502185
"84",-0.324764227658271,-0.0515802937372899,-0.364882499969706,0.556727353842703,0.935645446516643,0.986079445176369,-1.49611125588704,0.546533196384113,0.124463307706603,2.85822163631226
"85",-0.85178229411333,-0.0711262703350226,1.08906608461619,-0.790497991533828,-0.0171253041555301,0.809055629418095,0.83529839754345,-0.407708706161257,0.629931797424105,0.259111817475281
"86",-0.316994460537776,-0.890718699826718,1.08672614602355,-0.676301625331474,0.79264969115969,-1.05446018190632,1.05989352121403,-0.477336697044362,0.828495141713121,-0.517609676016821
"87",0.00688029664196257,0.241397565520404,0.213208427349586,-0.77740817895859,0.182612625852387,0.26892354388299,-0.739305992744727,1.10784537103149,-0.0342253780092791,-0.354085452825979
"88",0.353822560355236,1.36343077292539,-0.360771926603817,-1.60640703700088,-0.283387141263394,0.937876868792919,-0.236991238117366,0.609762320424936,0.115044081422472,-0.387704061635874
"89",0.468904718863674,-0.273869263646044,1.25057601171365,-0.0150117611607846,0.0292963592275781,0.620045485539659,1.88417738317736,-0.515172659424065,0.180161507304298,-0.000303751155708869
"90",-0.141692571004822,2.15453076099479,0.715523583909505,-0.821474419909472,-0.480225024380073,-0.192716071700448,-1.39722349069246,0.133716266436142,0.0798682665487719,-0.106791900232475
"91",-0.640474643519777,1.26591388275008,1.13546344763054,-0.401517820260144,-0.193528678464446,0.41160500880786,0.165467914503138,0.229931079547989,0.222720860191582,-0.928234167364092
"92",-0.247130170814842,0.378620064917113,1.52748007975988,0.264675659710049,0.339050737887346,1.22926850896658,-0.489068048642396,-0.503320688677293,2.21930233019323,-1.21508508101356
"93",-0.884477913752499,0.248574163095964,1.25929969032753,-0.470149259665507,-1.09166860742241,1.151450672081,-0.366338288791829,0.852864391004049,0.89467596049422,-0.287773599989256
"94",-0.133325899498198,-1.77590625839835,0.380642438018615,-1.74671505849634,1.49719307109598,-1.12700897699233,0.689687365808124,0.0761918695720479,-0.661783580945723,-0.376593747076696
"95",1.76762189113424,-0.808452292582992,1.15144660654782,0.0753021822826264,-1.4218354411786,0.945729152340253,0.718126567471239,-0.124351912996227,0.856157426982681,-0.210342904063731
"96",1.00055791475727,1.86164041750991,-0.993366220992102,-0.26467463404016,1.16885554832148,0.342974299719706,-1.8212612322703,0.466120058522623,-0.508400387570531,-0.144991510207989
"97",0.497298579347583,-0.13743735521528,0.687068264903299,-0.211219989004173,0.500906842407953,-0.270159564361637,0.127673208202515,-2.26734128111394,0.287067966190079,0.133019099101286
"98",-0.53676446926999,-0.376764240536682,-0.947293956315575,-0.199889431522584,0.173907766441872,0.705253718718576,-0.829040521859183,0.443079177518799,-0.0258750968356354,0.86051592963066
"99",0.62538192333311,0.802558799551479,-0.732939158097012,0.255626221535538,-0.486122741621733,0.974417100023453,0.604846135188947,-0.998611356850073,0.197980754985574,-0.262933249489078
"100",2.52958780103635,0.355551750015034,-0.418373881095319,1.49680889600179,-0.529761375625643,0.404293122452911,0.8916033388207,-0.169293882664595,0.11170974886148,0.363401224045002
"101",0.0707790856046028,0.477990515780964,0.124624130632728,-1.68050278455934,-1.04153107866485,-1.00694740941696,-0.447985774792126,-1.60633494415629,0.279293279240741,0.0631332848692957
"102",-0.752458556673524,1.54536935166301,-0.30448403501034,-0.310430628234438,1.10533112507659,-0.889224825359897,-0.212286153732735,0.14951549907391,0.099668048147707,-0.0757872905594381
"103",-1.20415605251907,-1.17521880309576,1.1533659769183,0.372408087989354,0.827488141473424,-0.685538822498611,0.810359076609326,0.180611392456657,0.469495257809711,-0.100209931888419
"104",-0.972226640770789,-0.682860147667951,1.17091194353367,-0.0937569811319502,-0.377352653838256,-1.42704020452474,0.31015507918554,0.166810772063839,1.24075445652763,-0.540927297343419
"105",-0.800672134150579,0.0678775129882834,1.31203297663648,0.0311750659985717,0.244297424883101,1.09805917295928,-0.276626969118335,0.610673699700895,-0.032122496909693,-0.752450594916921
"106",-0.383838089505046,-0.254344192648672,1.44947463086652,1.14822199340229,-0.0180084400148783,0.52150271391526,-1.49513481265779,0.372175365133658,0.867194241530331,-0.643891183185839
"107",0.118219933909173,-0.681051408890542,-0.576893341155881,-0.67259046484016,0.722584787424093,-1.70026172707769,-0.0128103602155014,0.438376116802818,1.12398525957318,-1.29706103579491
"108",-0.45407769444911,-1.36681760872213,0.944471636810246,0.678511515373553,0.117388139950878,-1.44049353931883,-0.0201197563630835,0.624663387895831,1.10411508243103,-0.350751803541258
"109",-0.316534332066604,-1.52171670396269,0.762557355857718,-0.595301123369588,1.05655463607699,-0.20213470388188,0.519005072390586,0.698296864211669,0.184918402318433,-0.537978170646186
"110",0.617430441335166,-0.736601392025335,1.35038373789518,-0.609947239999457,-0.761078930925838,-0.874934524186169,0.441841034274786,0.920870612444384,1.08524799668771,1.10459096035296
"111",-0.289206480481897,1.60012695523915,-0.814935905068238,0.524658180512871,3.39332377927961,0.709568745171334,-0.0113539923198889,-1.34861640033948,0.366847578760562,-0.416814740778228
"112",-0.317082719329362,-1.35424181609204,-0.926088843511545,-0.0552564003725007,0.994266934194559,-1.3327375972172,0.265789384666036,0.70416073548659,0.187678259077672,-0.284870960760885
"113",-0.529617380407479,-1.57116097905189,0.839557395146629,0.329583135471509,-0.454472686348463,-1.04069250196778,0.265991391642425,0.300248923140548,-0.133435246591965,-0.724518320569018
"114",-0.223852500289898,0.0341827939362743,1.72226206230243,-0.0425179442235683,-0.527007770117183,0.323072802439713,-1.14791777713159,1.53844979613936,-0.188737688655125,-0.648408867921359
"115",-0.83537385696443,-0.457068047628791,1.73939633264979,0.46228860044936,0.11793145548531,0.562623239725448,-1.03740672272027,1.40232906094155,0.125859043041115,-1.06141155117426
