"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.372361002079211,0,0,0,0,0,0,0,0,0
"2",-0.763933682705294,0.119501222788866,0,0,0,0,0,0,0,0
"3",0.0821634629581962,0.0724551912178554,0.327885427314694,0,0,0,0,0,0,0
"4",-0.105086264474193,0.0088735518467027,0.102742339828727,0.127336522160266,0,0,0,0,0,0
"5",-0.0939306108860335,-0.0800740372539686,0.107910618194968,-0.0115916253905958,0.17671346044255,0,0,0,0,0
"6",-0.493165823509051,0.648039781851793,0.0011803853221845,0.0809619848860122,0.0981618108354663,0.129709952985698,0,0,0,0
"7",-0.0119059635183353,0.0326458530170548,0.0615997358306361,0.0964764213981805,-0.049400208990178,-0.256937362985066,0.288651348271357,0,0,0
"8",-0.151965173533487,-0.0248119779456238,0.297300247217326,-0.00663048093063674,0.252165169469878,-0.217859933367089,0.0677179330278909,0.26326816444472,0,0
"9",0.0678422427827257,-0.0559812123696672,0.0553567870025587,0.0106780824828111,0.0966501617697481,0.242036394720905,0.0763256084015956,-0.0306712085989092,0.914436040774805,0
"10",-0.028466968032118,-0.298350304976404,0.0756244260765543,0.0304462577997369,-0.0694352198420142,-0.43748075901214,0.304286857704758,-0.0178015103197546,-0.0907290055821141,0.594351689273468
"11",0.00490510157799318,-0.401188381815934,0.0142178277688816,0.0269591307748639,-0.0514962466851907,-0.0225349906709262,0.0285950727325604,0.000883228604526638,-0.10106402508942,-2.35008866365234e-05
"12",0.0256334133921877,0.162498847139578,-0.089866851914116,0.0166420540784292,-0.0808105773204011,-0.895751974544043,-2.18081801374206,-0.0244931506018463,0.021967779084913,-1.18471712181936
"13",-0.0126081228552315,0.00912922214605668,-0.0218533412657565,-0.0323547954732752,0.00934795456155945,0.132136668784878,-0.0196093865380084,0.0772510879248795,-0.0502707716581895,-0.00930391909084422
"14",0.00560573470067893,-0.125774205573953,-0.00616278164509173,0.00568514760220263,-0.000178454762945806,0.324769609258647,-0.105854202182866,-0.0646708076703114,-0.00126085852388342,-0.0300164707565161
"15",-0.0018280529590823,-0.0205311727033398,0.0274999337275203,0.00158039199921533,-0.0464441399449987,-0.306804943479768,0.00458254957774747,-0.00581901743269995,6.49198857607535e-05,-0.000165541387674538
"16",0.0320978125379837,0.0955192208361711,-0.00145463271722879,-0.048667140933814,-0.00210699801638505,0.22627710145573,0.205318768549687,0.0308530946304343,0.018538283802698,-0.00528315799235932
"17",0.0220149798897025,0.0580497461669646,0.0364803128321817,-0.0151669889121684,-0.233368983706193,-0.108305418920282,-0.00947726677301968,-0.014024729594254,0.000869074592127924,-0.0402418872625433
"18",-0.0107020125088499,-0.0281383308051911,-0.0133419250582901,0.010126490780834,0.0131337711132996,-0.0720836322100537,-0.0210292389704029,0.00454516593308912,-0.0073338942937438,-0.081012157247402
